"family","design","disp","cell","rep","seed","ok","logdisp","inv_sqrt","se_logdisp","ll","ll_limit","push","held","how","se_ratio_x","draws_finite","limit_ll","push_down"
"nbinom","ar1",Inf,1,36,7955,TRUE,17.1517204282041,0.000188604144278347,11.3741676971049,-601.23765812251,-601.237657158032,-8.68090637595742e-07,"","recomputed",NA,NA,TRUE,TRUE
"nbinom","ar1",50,2,36,15874,TRUE,19.7402718638631,5.16957010403419e-05,9.91945885773879,-607.995252020797,-607.995252028621,-2.79670757663553e-08,"","none",NA,NA,TRUE,TRUE
"nbinom","ar1",5,3,36,23793,TRUE,15.7929365058184,0.000372055227790083,97.1368975144449,-660.519235741313,-660.519234923483,-7.72040380070393e-07,"","tmb",NA,NA,TRUE,TRUE
"nbinom","ar1",1,4,36,31712,TRUE,-0.0134660248840873,1.00675573012785,0.231748172376646,-652.012758706991,-651.395882623694,43.6446103392761,"","recomputed",NA,NA,TRUE,FALSE
"nbinom","ri",Inf,5,36,39631,TRUE,3.20417469736799,0.201475529091687,1.24573705194234,-485.289082002589,-485.666870613575,0.339577718104465,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",50,6,36,47550,TRUE,2.82414813158185,0.243637438680457,0.836942731238806,-498.507130177475,-499.435638748584,0.829675635165927,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",5,7,36,55469,TRUE,1.46066202635717,0.481749498262009,0.293961495749446,-538.279174520781,-550.794680135408,10.6560594015406,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",10000,8,36,63388,TRUE,16.4876345017604,0.000262878857209265,17.7543124795147,216.972851828588,NA,4.8583484840492e-05,"","tmb",NA,NA,TRUE,TRUE
"beta","ar1",200,9,36,71307,TRUE,16.5648781893012,0.000252919552363169,NA,183.946694734069,NA,-0.000134895691644488,"","none",NA,NA,TRUE,TRUE
"beta","ar1",20,10,36,79226,TRUE,3.03384913502865,0.219385555975171,0.384925236434454,124.863029300477,NA,72.4719142801472,"","recomputed",NA,NA,FALSE,FALSE
"beta","ri",200,11,36,87145,TRUE,5.3266767876491,0.0697150963817933,0.0858907296615312,520.404428930638,NA,2177.07120074857,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",20,12,36,95064,TRUE,3.01780834151265,0.22115219026087,0.0843889537755128,217.012279743448,NA,2225.83664332857,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ar1",Inf,1,37,7956,TRUE,2.22381870503813,0.328930317185061,1.14842544266809,-645.519254781475,-645.719239606111,2.13100224990069,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ar1",50,2,37,15875,TRUE,1.64525353583397,0.439276260906081,0.439964203191313,-594.080086550847,-595.711890069419,6.88043199723131,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ar1",5,3,37,23794,TRUE,0.482293635388072,0.785726259402047,0.207278285462932,-629.145643446893,-631.828870789201,39.79538857488,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ar1",1,4,37,31713,TRUE,-0.250856208427027,1.13363366254682,0.182738475549807,-593.785521656914,-598.573652611516,73.6171545662834,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ri",Inf,5,37,39632,TRUE,18.3298357417676,0.00010464699011971,17.6434588692438,-502.122408509956,-502.122408321936,-1.78673133177654e-07,"","tmb",NA,NA,TRUE,TRUE
"nbinom","ri",50,6,37,47551,TRUE,4.86077613296031,0.0880026750667505,4.2466456356502,-543.562075983622,-543.591208930632,0.0262753738630863,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",5,7,37,55470,TRUE,1.13437701137983,0.567117647446765,0.27597527929569,-502.054125583361,-516.889737491414,12.7469460380679,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",10000,8,37,63389,TRUE,17.6129638836496,0.000149759191808892,0,231.530217224471,NA,0.000278301061371167,"g","boundary",NA,NA,TRUE,TRUE
"beta","ar1",200,9,37,71308,TRUE,18.7119317150649,8.64481403337572e-05,4.93096469891446,204.351168660933,NA,-0.000284031144929031,"","tmb",NA,NA,TRUE,TRUE
"beta","ar1",20,10,37,79227,TRUE,2.8249153452516,0.243543995617593,0.228309525162008,123.463659756777,NA,138.581814384869,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",200,11,37,87146,TRUE,5.27855111117261,0.0714129855598935,0.085874876704105,516.263437373375,NA,2177.2910852208,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",20,12,37,95065,TRUE,2.98397039548839,0.224925690056284,0.0844332709324524,217.26912891133,NA,2224.78468617807,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ar1",Inf,1,38,7957,TRUE,18.9296684486597,7.75308819400531e-05,8.89126560036906,-607.049318693915,-607.04931863756,-5.39207576366607e-08,"","recomputed",NA,NA,TRUE,TRUE
"nbinom","ar1",50,2,38,15876,TRUE,16.3609730922497,0.000280065642120886,NA,-581.361079944986,-581.361078765907,-1.12301336230303e-06,"","none",NA,NA,TRUE,TRUE
"nbinom","ar1",5,3,38,23795,TRUE,14.8772521256619,0.00058809264507181,101.426850068617,-665.53617982961,-665.510610020235,-9.45534338825382e-07,"","none",NA,NA,TRUE,TRUE
"nbinom","ar1",1,4,38,31714,TRUE,0.0657538534591978,0.967657645051768,0.257407282255711,-615.251090149404,-615.605827253038,46.0215123577741,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",Inf,5,38,39633,TRUE,3.11706259280349,0.210444925556894,0.77137546114968,-540.189121114568,-541.288796620754,0.986868589797609,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",50,6,38,47552,TRUE,3.41508890021927,0.181310463326473,1.37230686334317,-481.818491002567,-482.125189947519,0.276417723308214,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",5,7,38,55471,TRUE,1.90643894288484,0.385497923909347,0.392128145767545,-536.247487201112,-542.614628948607,5.46325832896099,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",10000,8,38,63390,TRUE,17.0675276129169,0.000196713184477848,NA,208.529480768974,NA,0.000179180136456125,"","none",NA,NA,TRUE,TRUE
"beta","ar1",200,9,38,71309,TRUE,21.2296119580263,2.45498213922947e-05,1.32529801910011,222.458833089072,NA,0.0105323111961297,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",20,10,38,79228,TRUE,2.88756083104385,0.236033764205636,0.270701367373112,121.03817152432,NA,100.642963578005,"","recomputed",NA,NA,FALSE,FALSE
"beta","ri",200,11,38,87147,TRUE,5.24209487591511,0.072726646268518,0.0858649584477626,513.63426499514,NA,2177.58073970609,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",20,12,38,95066,TRUE,3.01717954784689,0.221221730740152,0.0844257910123677,217.491168053348,NA,2223.94821805215,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ar1",Inf,1,39,7958,TRUE,18.4510505434238,9.84929809504185e-05,NA,-618.016167744463,-618.016167604367,-1.63387085194699e-07,"","none",NA,NA,TRUE,TRUE
"nbinom","ar1",50,2,39,15877,TRUE,1.67908445810604,0.431908193204499,0.550321721922312,-661.306617325457,-662.41766817901,4.97592988242604,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ar1",5,3,39,23796,TRUE,20.5274079071457,3.48762682262738e-05,4.03242476349032,-625.237773407056,-625.237773400221,-6.16967099631438e-09,"","tmb",NA,NA,TRUE,TRUE
"nbinom","ar1",1,4,39,31715,TRUE,0.0882175996303248,0.956849846723073,0.276735754316573,-646.700691537417,-648.865715854789,34.7320939904683,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ri",Inf,5,39,39634,TRUE,17.2728547774013,0.000177519980586291,31.8488339562686,-494.650110358444,-494.650109621082,-7.01002193181921e-07,"","tmb",NA,NA,TRUE,TRUE
"nbinom","ri",50,6,39,47553,TRUE,2.7631891879395,0.251177707094345,0.702882730486799,-530.78367185924,-532.102723438518,1.17573530952484,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",5,7,39,55472,TRUE,1.25616709885403,0.5336134655412,0.223511138992248,-596.688947438141,-624.241698397873,23.1129962613227,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",10000,8,39,63391,TRUE,16.5544770215621,0.000254238307884571,0,198.452964358781,NA,-3.23652880069858e-05,"g,ar","boundary",NA,NA,TRUE,TRUE
"beta","ar1",200,9,39,71310,TRUE,18.426074969177,9.9730652132813e-05,0,193.830334121499,NA,5.71941732232517e-05,"g,ar","boundary",NA,NA,TRUE,TRUE
"beta","ar1",20,10,39,79229,TRUE,2.92032824804586,0.232198162305748,0.232436232760781,132.344509943167,NA,122.773600989409,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",200,11,39,87148,TRUE,5.35071315048661,0.0688822623056523,0.0858988876281609,525.130034614058,NA,2176.78617763002,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",20,12,39,95067,TRUE,3.11829894785836,0.210314873434942,0.0845752573889492,232.792157460042,NA,2218.44109540519,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ar1",Inf,1,40,7959,TRUE,15.7965179574182,0.000371389575073309,0,-640.89836853304,-640.89836722063,-1.28514625430398e-06,"g","boundary",NA,NA,TRUE,TRUE
"nbinom","ar1",50,2,40,15878,TRUE,19.1924197264383,6.7985924747605e-05,11.3781026485174,-576.8849721092,-576.884972056193,-4.90304046252277e-08,"","recomputed",NA,NA,TRUE,TRUE
"nbinom","ar1",5,3,40,23797,TRUE,18.1145439572791,0.000116540468213189,19.0313674491765,-583.070555014918,-583.070554893115,-1.15740476758219e-07,"","recomputed",NA,NA,TRUE,TRUE
"nbinom","ar1",1,4,40,31716,TRUE,0.348867507940834,0.839932494579098,0.379645062138505,-596.053319779119,-595.575553972985,17.4887311160894,"","recomputed",NA,NA,TRUE,FALSE
"nbinom","ri",Inf,5,40,39635,TRUE,2.79501775773967,0.24721203263635,0.662219235825518,-542.470168428439,-544.026810679276,1.38220938787072,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",50,6,40,47554,TRUE,15.5733771032888,0.000415225608028864,NA,-515.902367426224,-515.902367357817,-6.50017000225489e-08,"","none",NA,NA,TRUE,TRUE
"nbinom","ri",5,7,40,55473,TRUE,1.79484435617692,0.407619075940955,0.375005034012969,-521.726601645392,-527.850296741351,5.34473115887283,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",10000,8,40,63392,TRUE,17.1879431027676,0.000185219018121443,8.16114641750033,224.147868462444,NA,0.000115433174869395,"g","boundary",NA,NA,TRUE,TRUE
"beta","ar1",200,9,40,71311,TRUE,15.1090432408032,0.000523736626909136,0,218.401545205542,NA,-0.000174590352798987,"g,ar","boundary",NA,NA,TRUE,TRUE
"beta","ar1",20,10,40,79230,TRUE,2.57664441328473,0.275733018240272,0.14037262935814,132.729324350489,NA,354.585442493262,"","recomputed",NA,NA,FALSE,FALSE
"beta","ri",200,11,40,87149,TRUE,5.30871389852265,0.0703440589232619,0.0858803689230009,519.859308818511,NA,2177.13245376732,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",20,12,40,95068,TRUE,2.88291257270566,0.236582975133269,0.0842433554445937,202.370263275532,NA,2230.13762900285,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ar1",Inf,1,41,7960,TRUE,14.2627202706713,0.000799631041076394,71.713857446408,-622.805654343284,-622.774451828285,-1.03359411696147e-06,"g","boundary",NA,NA,TRUE,TRUE
"nbinom","ar1",50,2,41,15879,TRUE,19.5287743389463,5.74619729195205e-05,40.1479535777297,-579.908164435882,-579.908164437161,-2.77442495644209e-08,"g","boundary",NA,NA,TRUE,TRUE
"nbinom","ar1",5,3,41,23798,TRUE,14.5399526670324,0.000696128468478069,48.6625991675558,-647.028226687043,-647.027931752172,-1.54941517394036e-08,"","none",NA,NA,TRUE,TRUE
"nbinom","ar1",1,4,41,31717,TRUE,-0.178586809086375,1.09340141821116,0.185895885104643,-664.982495561497,-668.994156611236,62.0197363506013,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ri",Inf,5,41,39636,TRUE,4.12398297538686,0.127200399457305,1.64543304781988,-534.460934966923,-534.674204640591,0.191183338767246,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",50,6,41,47555,TRUE,3.50282273411792,0.173528857624667,1.25242423665828,-524.599851553302,-524.974503810997,0.336246174500161,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",5,7,41,55474,TRUE,1.50119345141766,0.47208476355879,0.28333005903827,-532.684448880947,-546.148247655949,11.4788023614328,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",10000,8,41,63393,TRUE,8.61870457160875,0.0134422535135369,15.95027150023,213.212578722842,NA,0.00424109426262476,"","recomputed",NA,NA,FALSE,FALSE
"beta","ar1",200,9,41,71312,TRUE,17.3606177690625,0.000169898580449826,NA,206.055246927127,NA,0.0002495484618521,"","none",NA,NA,TRUE,TRUE
"beta","ar1",20,10,41,79231,TRUE,2.77458770188145,0.249750252375687,0.379737764548312,110.195315018315,NA,104.998480800041,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",200,11,41,87150,TRUE,5.32001759985229,0.0699476062081782,0.0858810601067159,520.788327756319,NA,2177.20445113692,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",20,12,41,95069,TRUE,3.0239047075486,0.220479104275923,0.0844119406274107,218.435747551296,NA,2227.1791545953,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ar1",Inf,1,42,7961,TRUE,19.512237006691,5.79390765757211e-05,0,-577.508013460724,-577.50801343987,-4.06632807425922e-08,"g","boundary",NA,NA,TRUE,TRUE
"nbinom","ar1",50,2,42,15880,TRUE,2.75106857745493,0.252704542540782,1.65209109070929,-617.815455162112,-617.98424927315,0.685344481652464,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ar1",5,3,42,23799,TRUE,1.40560464126356,0.495195660571494,1.07809466925726,-567.309157458093,-566.932508295115,3.41793863523901,"","recomputed",NA,NA,TRUE,FALSE
"nbinom","ar1",1,4,42,31718,TRUE,0.18230023726456,0.912880660216446,0.270895289820823,-611.426025656605,-610.944088104696,34.4035386773188,"","recomputed",NA,NA,TRUE,FALSE
"nbinom","ri",Inf,5,42,39637,TRUE,16.8838411495606,0.000215635608018702,26.832756969805,-480.373756946075,-480.37375403417,-2.76694788681198e-06,"","recomputed",NA,NA,TRUE,TRUE
"nbinom","ri",50,6,42,47556,TRUE,2.83517549282365,0.242297796230421,1.04660453181832,-469.491883034068,-470.044298198253,0.495391487588051,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",5,7,42,55475,TRUE,2.18919916021378,0.334673590085229,0.57240426669056,-469.641811234319,-471.832054356384,1.94585528617733,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",10000,8,42,63394,TRUE,18.6383865450341,8.96862335759935e-05,NA,224.478038549808,NA,-0.000696048956797313,"","none",NA,NA,TRUE,TRUE
"beta","ar1",200,9,42,71313,TRUE,33.9375166107384,4.2713179737935e-08,0.00675160265173365,1016.87617102895,NA,-2399.1326431563,"","none",NA,NA,TRUE,TRUE
"beta","ar1",20,10,42,79232,TRUE,17.9291127378031,0.000127862336499715,7.1569194124402,111.545752532686,NA,0.00028206651131768,"","recomputed",NA,NA,TRUE,TRUE
"beta","ri",200,11,42,87151,TRUE,5.29624240118349,0.0707840772912563,0.0858778368242813,517.677808514754,NA,2177.26630042372,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",20,12,42,95070,TRUE,2.98967406994473,0.224285152388516,0.0844429840608166,213.03293235904,NA,2223.65023854581,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ar1",Inf,1,43,7962,TRUE,17.2770066445365,0.000177151843146307,0,-623.473219252174,-623.473218786526,-4.80180460726842e-07,"g","boundary",NA,NA,TRUE,TRUE
"nbinom","ar1",50,2,43,15881,TRUE,16.9171372750449,0.000212075410312085,NA,-638.871112616255,-638.87111244337,-1.6440799299744e-07,"","none",NA,NA,TRUE,TRUE
"nbinom","ar1",5,3,43,23800,TRUE,1.29778917726847,0.522623171166471,0.459569061571406,-683.443674930268,-684.337419681995,9.24086449606875,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ar1",1,4,43,31719,TRUE,-0.266527040002922,1.14255104371612,0.202218347027793,-614.738200102663,-616.097857026438,62.9178456656384,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ri",Inf,5,43,39638,TRUE,3.29423437494067,0.192604351296814,1.03306493166215,-505.777093607719,-506.393494869853,0.559489478223725,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",50,6,43,47557,TRUE,3.95670085709636,0.138297180335601,1.59067110183893,-537.324500672587,-537.548875986486,0.201321629949803,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",5,7,43,55476,TRUE,2.13255009254349,0.344288590901621,0.446415844105394,-535.383628347567,-539.23233285123,3.4280235444387,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",10000,8,43,63395,TRUE,18.1650565792768,0.000113633944438014,2.44776529026508,206.327828839507,NA,-6.55330659355968e-05,"","none",NA,NA,TRUE,TRUE
"beta","ar1",200,9,43,71314,TRUE,16.5439608216994,0.000255578639023255,0,203.660104913753,NA,0.0001110479511226,"g","boundary",NA,NA,TRUE,TRUE
